 0.0 	 0.0 	25.0	0.1099 	0.7145 	0.0363 	0.1393 	0.8538 	0.6322	0.04347	0.04419	0.04965	0.05041	0.08124	0.08267	0.08774	0.08921	0.16807	0.17082	0.20303	0.25171	0.25616	0.29073	
 5.0 	 0.0 	25.0	0.1206 	0.7122 	0.0362 	0.1310 	0.8432 	0.6798	0.04387	0.04458	0.05060	0.05137	0.08149	0.08289	0.08852	0.08998	0.17163	0.17442	0.20935	0.25469	0.25916	0.29637	
10.0 	 0.0 	25.0	0.1304 	0.7146 	0.0333 	0.1216 	0.8363 	0.7044	0.04448	0.04520	0.05173	0.05251	0.08220	0.08360	0.08975	0.09122	0.17590	0.17878	0.21626	0.25907	0.26362	0.30336	
20.0 	 0.0 	25.0	0.1550 	0.7378 	0.0219 	0.0852 	0.8230 	0.7321	0.04689	0.04765	0.05546	0.05633	0.08574	0.08717	0.09460	0.09615	0.19010	0.19344	0.23756	0.27554	0.28055	0.32699	
21.0 	 0.0 	25.0	0.1585 	0.7436 	0.0200 	0.0779 	0.8215 	0.7341	0.04736	0.04813	0.05612	0.05701	0.08650	0.08793	0.09555	0.09712	0.19261	0.19605	0.24115	0.27865	0.28377	0.33119	
22.0 	 0.0 	25.0	0.1625 	0.7512 	0.0175 	0.0688 	0.8200 	0.7360	0.04795	0.04873	0.05692	0.05784	0.08747	0.08891	0.09673	0.09832	0.19566	0.19923	0.24544	0.28247	0.28772	0.33628	
23.0 	 0.0 	25.0	0.1672 	0.7617 	0.0144 	0.0568 	0.8184 	0.7378	0.04872	0.04951	0.05794	0.05890	0.08875	0.09021	0.09827	0.09991	0.19956	0.20331	0.25087	0.28745	0.29288	0.34280	
24.0 	 0.0 	25.0	0.1733 	0.7776 	0.0099 	0.0392 	0.8168 	0.7395	0.04984	0.05066	0.05939	0.06041	0.09067	0.09215	0.10052	0.10221	0.20511	0.20912	0.25847	0.29463	0.30034	0.35207	
25.0 	 0.0 	25.0	0.1849 	0.8151 	0.0000 	0.0000 	0.8151 	0.7411	0.05233	0.05323	0.06253	0.06369	0.09504	0.09660	0.10553	0.10737	0.21714	0.22177	0.27459	0.31051	0.31688	0.37213	
26.0 	 0.0 	25.0	0.1738 	0.7769 	0.0129 	0.0365 	0.8134 	0.7426	0.04982	0.05065	0.05941	0.06043	0.09061	0.09210	0.10050	0.10219	0.20525	0.20927	0.25883	0.29469	0.30041	0.35237	
27.0 	 0.0 	25.0	0.1685 	0.7597 	0.0199 	0.0519 	0.8116 	0.7441	0.04868	0.04948	0.05799	0.05895	0.08861	0.09006	0.09821	0.09984	0.19992	0.20368	0.25178	0.28759	0.29303	0.34352	
28.0 	 0.0 	25.0	0.1650 	0.7476 	0.0253 	0.0621 	0.8097 	0.7456	0.04789	0.04866	0.05701	0.05793	0.08721	0.08864	0.09662	0.09821	0.19628	0.19987	0.24700	0.28270	0.28796	0.33748	
29.0 	 0.0 	25.0	0.1624 	0.7381 	0.0299 	0.0696 	0.8078 	0.7469	0.04728	0.04804	0.05626	0.05715	0.08612	0.08753	0.09540	0.09696	0.19352	0.19698	0.24342	0.27897	0.28410	0.33292	
30.0 	 0.0 	25.0	0.1604 	0.7303 	0.0339 	0.0755 	0.8057 	0.7483	0.04678	0.04752	0.05565	0.05652	0.08522	0.08662	0.09440	0.09593	0.19131	0.19468	0.24059	0.27596	0.28098	0.32929	
31.0 	 0.0 	25.0	0.1588 	0.7235 	0.0376 	0.0802 	0.8036 	0.7495	0.04635	0.04709	0.05515	0.05600	0.08445	0.08584	0.09355	0.09506	0.18949	0.19278	0.23829	0.27344	0.27838	0.32629	
32.0 	 0.0 	25.0	0.1575 	0.7174 	0.0410 	0.0840 	0.8015 	0.7508	0.04598	0.04671	0.05471	0.05555	0.08378	0.08516	0.09281	0.09430	0.18794	0.19117	0.23638	0.27128	0.27615	0.32376	
33.0 	 0.0 	25.0	0.1565 	0.7119 	0.0443 	0.0873 	0.7992 	0.7520	0.04565	0.04637	0.05433	0.05516	0.08317	0.08454	0.09215	0.09363	0.18661	0.18979	0.23476	0.26938	0.27420	0.32158	
34.0 	 0.0 	25.0	0.1558 	0.7068 	0.0474 	0.0900 	0.7968 	0.7532	0.04536	0.04607	0.05400	0.05481	0.08261	0.08397	0.09156	0.09303	0.18545	0.18858	0.23339	0.26770	0.27246	0.31969	
35.0 	 0.0 	25.0	0.1552 	0.7020 	0.0505 	0.0924 	0.7944 	0.7543	0.04508	0.04579	0.05370	0.05450	0.08210	0.08345	0.09102	0.09247	0.18442	0.18752	0.23221	0.26619	0.27090	0.31804	
36.0 	 0.0 	25.0	0.1548 	0.6974 	0.0534 	0.0944 	0.7918 	0.7555	0.04483	0.04553	0.05343	0.05422	0.08161	0.08296	0.09051	0.09196	0.18351	0.18657	0.23120	0.26482	0.26949	0.31657	
37.0 	 0.0 	25.0	0.1545 	0.6930 	0.0564 	0.0961 	0.7891 	0.7566	0.04459	0.04529	0.05318	0.05397	0.08115	0.08249	0.09004	0.09148	0.18270	0.18572	0.23033	0.26356	0.26819	0.31527	
38.0 	 0.0 	25.0	0.1544 	0.6887 	0.0593 	0.0976 	0.7863 	0.7576	0.04437	0.04506	0.05295	0.05373	0.08071	0.08204	0.08960	0.09102	0.18197	0.18496	0.22959	0.26239	0.26700	0.31411	
39.0 	 0.0 	25.0	0.1544 	0.6845 	0.0622 	0.0989 	0.7834 	0.7587	0.04416	0.04485	0.05275	0.05352	0.08028	0.08161	0.08918	0.09059	0.18131	0.18428	0.22897	0.26131	0.26589	0.31307	
40.0 	 0.0 	25.0	0.1545 	0.6804 	0.0651 	0.1000 	0.7804 	0.7598	0.04396	0.04464	0.05255	0.05332	0.07987	0.08118	0.08878	0.09018	0.18071	0.18366	0.22844	0.26030	0.26485	0.31214	
41.0 	 0.0 	25.0	0.1547 	0.6762 	0.0680 	0.1010 	0.7772 	0.7608	0.04376	0.04444	0.05238	0.05313	0.07946	0.08077	0.08839	0.08979	0.18017	0.18310	0.22801	0.25935	0.26387	0.31131	
42.0 	 0.0 	25.0	0.1551 	0.6721 	0.0710 	0.1018 	0.7739 	0.7619	0.04357	0.04425	0.05221	0.05296	0.07906	0.08036	0.08801	0.08940	0.17969	0.18260	0.22766	0.25845	0.26295	0.31056	
43.0 	 0.0 	25.0	0.1556 	0.6680 	0.0740 	0.1025 	0.7704 	0.7629	0.04338	0.04406	0.05205	0.05280	0.07866	0.07996	0.08765	0.08903	0.17925	0.18214	0.22740	0.25760	0.26208	0.30990	
44.0 	 0.0 	25.0	0.1561 	0.6638 	0.0770 	0.1030 	0.7668 	0.7639	0.04320	0.04387	0.05191	0.05265	0.07827	0.07956	0.08729	0.08866	0.17886	0.18173	0.22722	0.25679	0.26125	0.30932	
45.0 	 0.0 	25.0	0.1568 	0.6596 	0.0801 	0.1035 	0.7630 	0.7650	0.04302	0.04369	0.05177	0.05251	0.07787	0.07915	0.08694	0.08830	0.17850	0.18137	0.22711	0.25602	0.26045	0.30881	
46.0 	 0.0 	25.0	0.1576 	0.6553 	0.0833 	0.1038 	0.7591 	0.7660	0.04285	0.04351	0.05164	0.05238	0.07747	0.07875	0.08659	0.08795	0.17819	0.18104	0.22707	0.25528	0.25969	0.30837	
47.0 	 0.0 	25.0	0.1585 	0.6509 	0.0866 	0.1040 	0.7549 	0.7671	0.04267	0.04333	0.05152	0.05225	0.07707	0.07834	0.08625	0.08760	0.17791	0.18075	0.22711	0.25457	0.25896	0.30799	
48.0 	 0.0 	25.0	0.1596 	0.6463 	0.0899 	0.1042 	0.7505 	0.7681	0.04250	0.04315	0.05141	0.05213	0.07666	0.07793	0.08591	0.08725	0.17767	0.18049	0.22722	0.25388	0.25826	0.30768	
49.0 	 0.0 	25.0	0.1607 	0.6417 	0.0933 	0.1042 	0.7459 	0.7692	0.04232	0.04297	0.05131	0.05202	0.07625	0.07751	0.08557	0.08690	0.17746	0.18028	0.22740	0.25322	0.25758	0.30742	
50.0 	 0.0 	25.0	0.1620 	0.6370 	0.0968 	0.1042 	0.7411 	0.7703	0.04215	0.04279	0.05121	0.05192	0.07583	0.07708	0.08522	0.08655	0.17729	0.18009	0.22765	0.25257	0.25692	0.30723	
51.0 	 0.0 	25.0	0.1634 	0.6320 	0.1005 	0.1040 	0.7361 	0.7714	0.04197	0.04261	0.05111	0.05182	0.07540	0.07664	0.08488	0.08620	0.17715	0.17994	0.22797	0.25195	0.25628	0.30710	
52.0 	 0.0 	25.0	0.1650 	0.6269 	0.1042 	0.1038 	0.7308 	0.7725	0.04179	0.04243	0.05103	0.05173	0.07496	0.07620	0.08454	0.08585	0.17704	0.17983	0.22837	0.25134	0.25566	0.30703	
53.0 	 0.0 	25.0	0.1667 	0.6217 	0.1082 	0.1035 	0.7252 	0.7736	0.04161	0.04225	0.05094	0.05165	0.07451	0.07574	0.08418	0.08549	0.17696	0.17974	0.22885	0.25074	0.25505	0.30701	
54.0 	 0.0 	25.0	0.1685 	0.6162 	0.1122 	0.1031 	0.7193 	0.7748	0.04143	0.04206	0.05087	0.05156	0.07405	0.07526	0.08383	0.08512	0.17692	0.17969	0.22940	0.25016	0.25446	0.30706	
55.0 	 0.0 	25.0	0.1705 	0.6105 	0.1164 	0.1026 	0.7130 	0.7760	0.04124	0.04187	0.05080	0.05149	0.07356	0.07477	0.08347	0.08475	0.17691	0.17968	0.23004	0.24959	0.25387	0.30717	
