 0.0 	 0.0 	25.0	0.1114 	0.7123 	0.0355 	0.1408 	0.8531 	0.6354	0.04343	0.04415	0.04969	0.05045	0.08110	0.08252	0.08767	0.08914	0.16830	0.17105	0.20363	0.25172	0.25616	0.29112	
 5.0 	 0.0 	25.0	0.1223 	0.7098 	0.0355 	0.1324 	0.8423 	0.6839	0.04384	0.04455	0.05066	0.05143	0.08134	0.08274	0.08847	0.08992	0.17191	0.17470	0.21004	0.25475	0.25920	0.29684	
10.0 	 0.0 	25.0	0.1323 	0.7122 	0.0326 	0.1229 	0.8351 	0.7097	0.04445	0.04517	0.05180	0.05258	0.08205	0.08344	0.08970	0.09116	0.17624	0.17911	0.21706	0.25916	0.26370	0.30391	
20.0 	 0.0 	25.0	0.1572 	0.7352 	0.0216 	0.0860 	0.8212 	0.7402	0.04687	0.04763	0.05556	0.05643	0.08559	0.08701	0.09457	0.09612	0.19055	0.19389	0.23857	0.27573	0.28073	0.32774	
21.0 	 0.0 	25.0	0.1607 	0.7411 	0.0196 	0.0786 	0.8197 	0.7425	0.04735	0.04811	0.05622	0.05711	0.08636	0.08778	0.09552	0.09709	0.19307	0.19651	0.24217	0.27885	0.28396	0.33196	
22.0 	 0.0 	25.0	0.1646 	0.7487 	0.0173 	0.0694 	0.8181 	0.7445	0.04793	0.04871	0.05702	0.05794	0.08732	0.08876	0.09670	0.09830	0.19613	0.19970	0.24647	0.28269	0.28793	0.33706	
23.0 	 0.0 	25.0	0.1693 	0.7592 	0.0142 	0.0573 	0.8165 	0.7465	0.04870	0.04950	0.05804	0.05900	0.08862	0.09007	0.09825	0.09988	0.20004	0.20378	0.25190	0.28768	0.29310	0.34360	
24.0 	 0.0 	25.0	0.1754 	0.7753 	0.0098 	0.0396 	0.8148 	0.7483	0.04983	0.05065	0.05950	0.06052	0.09054	0.09202	0.10051	0.10220	0.20560	0.20961	0.25950	0.29488	0.30058	0.35288	
25.0 	 0.0 	25.0	0.1869 	0.8131 	0.0000 	0.0000 	0.8131 	0.7500	0.05234	0.05323	0.06264	0.06380	0.09494	0.09649	0.10554	0.10738	0.21764	0.22228	0.27562	0.31080	0.31718	0.37297	
26.0 	 0.0 	25.0	0.1759 	0.7746 	0.0128 	0.0368 	0.8114 	0.7515	0.04981	0.05064	0.05952	0.06053	0.09049	0.09197	0.10049	0.10217	0.20574	0.20976	0.25987	0.29494	0.30065	0.35318	
27.0 	 0.0 	25.0	0.1707 	0.7572 	0.0197 	0.0524 	0.8096 	0.7529	0.04867	0.04946	0.05810	0.05906	0.08847	0.08992	0.09820	0.09982	0.20041	0.20417	0.25284	0.28783	0.29326	0.34433	
28.0 	 0.0 	25.0	0.1672 	0.7450 	0.0251 	0.0627 	0.8077 	0.7542	0.04788	0.04865	0.05712	0.05804	0.08707	0.08849	0.09660	0.09819	0.19677	0.20036	0.24807	0.28293	0.28819	0.33830	
29.0 	 0.0 	25.0	0.1646 	0.7355 	0.0296 	0.0703 	0.8058 	0.7554	0.04726	0.04802	0.05637	0.05726	0.08597	0.08738	0.09538	0.09693	0.19401	0.19748	0.24449	0.27920	0.28432	0.33374	
30.0 	 0.0 	25.0	0.1627 	0.7276 	0.0335 	0.0762 	0.8038 	0.7565	0.04676	0.04751	0.05576	0.05663	0.08507	0.08647	0.09437	0.09590	0.19180	0.19518	0.24167	0.27618	0.28120	0.33011	
31.0 	 0.0 	25.0	0.1611 	0.7208 	0.0372 	0.0809 	0.8017 	0.7576	0.04634	0.04707	0.05525	0.05610	0.08431	0.08569	0.09352	0.09503	0.18998	0.19328	0.23938	0.27366	0.27860	0.32711	
32.0 	 0.0 	25.0	0.1598 	0.7147 	0.0406 	0.0849 	0.7996 	0.7586	0.04597	0.04669	0.05482	0.05566	0.08363	0.08500	0.09278	0.09427	0.18844	0.19167	0.23746	0.27150	0.27636	0.32458	
33.0 	 0.0 	25.0	0.1589 	0.7092 	0.0438 	0.0881 	0.7974 	0.7596	0.04564	0.04636	0.05444	0.05526	0.08302	0.08438	0.09213	0.09360	0.18711	0.19028	0.23585	0.26961	0.27441	0.32241	
34.0 	 0.0 	25.0	0.1581 	0.7041 	0.0468 	0.0909 	0.7951 	0.7605	0.04534	0.04605	0.05411	0.05492	0.08246	0.08382	0.09154	0.09300	0.18594	0.18908	0.23447	0.26793	0.27268	0.32052	
35.0 	 0.0 	25.0	0.1575 	0.6993 	0.0498 	0.0933 	0.7927 	0.7614	0.04507	0.04578	0.05381	0.05461	0.08195	0.08329	0.09099	0.09244	0.18492	0.18801	0.23330	0.26642	0.27112	0.31886	
36.0 	 0.0 	25.0	0.1571 	0.6948 	0.0528 	0.0954 	0.7901 	0.7622	0.04482	0.04552	0.05354	0.05433	0.08147	0.08280	0.09049	0.09193	0.18401	0.18706	0.23228	0.26504	0.26970	0.31739	
37.0 	 0.0 	25.0	0.1568 	0.6904 	0.0557 	0.0971 	0.7875 	0.7630	0.04458	0.04528	0.05329	0.05407	0.08101	0.08234	0.09002	0.09145	0.18319	0.18622	0.23141	0.26378	0.26841	0.31608	
38.0 	 0.0 	25.0	0.1567 	0.6861 	0.0585 	0.0987 	0.7848 	0.7638	0.04436	0.04505	0.05307	0.05384	0.08057	0.08189	0.08958	0.09100	0.18246	0.18546	0.23067	0.26262	0.26721	0.31492	
39.0 	 0.0 	25.0	0.1567 	0.6820 	0.0614 	0.1000 	0.7820 	0.7646	0.04415	0.04483	0.05286	0.05363	0.08014	0.08146	0.08916	0.09057	0.18180	0.18477	0.23003	0.26154	0.26610	0.31388	
40.0 	 0.0 	25.0	0.1568 	0.6778 	0.0642 	0.1011 	0.7790 	0.7653	0.04395	0.04463	0.05267	0.05343	0.07973	0.08104	0.08876	0.09016	0.18121	0.18415	0.22950	0.26053	0.26507	0.31294	
41.0 	 0.0 	25.0	0.1570 	0.6738 	0.0671 	0.1021 	0.7759 	0.7660	0.04375	0.04443	0.05249	0.05324	0.07933	0.08063	0.08838	0.08977	0.18067	0.18359	0.22906	0.25959	0.26409	0.31211	
42.0 	 0.0 	25.0	0.1574 	0.6697 	0.0700 	0.1030 	0.7727 	0.7667	0.04356	0.04424	0.05232	0.05307	0.07893	0.08023	0.08801	0.08939	0.18018	0.18309	0.22871	0.25869	0.26318	0.31136	
43.0 	 0.0 	25.0	0.1578 	0.6656 	0.0729 	0.1037 	0.7693 	0.7673	0.04338	0.04405	0.05217	0.05291	0.07854	0.07983	0.08764	0.08902	0.17974	0.18263	0.22844	0.25784	0.26231	0.31070	
44.0 	 0.0 	25.0	0.1584 	0.6615 	0.0759 	0.1043 	0.7657 	0.7680	0.04320	0.04387	0.05202	0.05276	0.07815	0.07943	0.08729	0.08866	0.17934	0.18222	0.22824	0.25704	0.26148	0.31011	
45.0 	 0.0 	25.0	0.1590 	0.6573 	0.0789 	0.1047 	0.7620 	0.7686	0.04302	0.04369	0.05189	0.05262	0.07776	0.07903	0.08694	0.08830	0.17899	0.18185	0.22812	0.25627	0.26069	0.30959	
46.0 	 0.0 	25.0	0.1598 	0.6531 	0.0820 	0.1051 	0.7582 	0.7692	0.04285	0.04351	0.05176	0.05249	0.07736	0.07863	0.08660	0.08795	0.17867	0.18152	0.22808	0.25553	0.25993	0.30914	
