 0.0 	 0.0 	25.0	0.0793 	0.7655 	0.0313 	0.1239 	0.8894 	0.4688	0.04435	0.04496	0.04885	0.04949	0.08461	0.08581	0.08935	0.09060	0.16123	0.16352	0.18747	0.24834	0.25207	0.27815	
 5.0 	 0.0 	25.0	0.0877 	0.7647 	0.0294 	0.1182 	0.8830 	0.4960	0.04473	0.04533	0.04966	0.05030	0.08492	0.08611	0.09009	0.09133	0.16426	0.16659	0.19267	0.25111	0.25487	0.28302	
10.0 	 0.0 	25.0	0.0966 	0.7666 	0.0257 	0.1111 	0.8777 	0.5138	0.04527	0.04588	0.05067	0.05132	0.08554	0.08673	0.09118	0.09243	0.16814	0.17055	0.19896	0.25513	0.25896	0.28945	
20.0 	 0.0 	25.0	0.1227 	0.7817 	0.0157 	0.0800 	0.8617 	0.5595	0.04736	0.04801	0.05416	0.05490	0.08837	0.08959	0.09541	0.09674	0.18182	0.18466	0.22019	0.27043	0.27472	0.31244	
21.0 	 0.0 	25.0	0.1268 	0.7855 	0.0148 	0.0728 	0.8584 	0.5702	0.04777	0.04842	0.05479	0.05555	0.08896	0.09020	0.09624	0.09759	0.18434	0.18727	0.22400	0.27337	0.27777	0.31671	
22.0 	 0.0 	25.0	0.1314 	0.7910 	0.0136 	0.0640 	0.8549 	0.5812	0.04828	0.04895	0.05555	0.05635	0.08974	0.09099	0.09727	0.09865	0.18737	0.19043	0.22849	0.27699	0.28152	0.32183	
23.0 	 0.0 	25.0	0.1368 	0.7990 	0.0118 	0.0524 	0.8514 	0.5923	0.04896	0.04965	0.05653	0.05736	0.09082	0.09208	0.09865	0.10006	0.19120	0.19443	0.23406	0.28169	0.28640	0.32831	
24.0 	 0.0 	25.0	0.1436 	0.8120 	0.0086 	0.0358 	0.8479 	0.6031	0.04997	0.05068	0.05791	0.05879	0.09248	0.09377	0.10068	0.10215	0.19658	0.20007	0.24169	0.28844	0.29342	0.33737	
25.0 	 0.0 	25.0	0.1557 	0.8443 	0.0000 	0.0000 	0.8443 	0.6136	0.05223	0.05301	0.06084	0.06185	0.09635	0.09770	0.10522	0.10682	0.20795	0.21202	0.25727	0.30317	0.30878	0.35642	
26.0 	 0.0 	25.0	0.1443 	0.8105 	0.0149 	0.0302 	0.8408 	0.6236	0.04993	0.05064	0.05792	0.05881	0.09236	0.09364	0.10061	0.10208	0.19684	0.20035	0.24237	0.28859	0.29360	0.33798	
27.0 	 0.0 	25.0	0.1390 	0.7947 	0.0238 	0.0426 	0.8372 	0.6332	0.04886	0.04954	0.05657	0.05740	0.09049	0.09174	0.09846	0.09988	0.19180	0.19508	0.23567	0.28193	0.28670	0.32965	
28.0 	 0.0 	25.0	0.1354 	0.7832 	0.0309 	0.0506 	0.8337 	0.6423	0.04809	0.04876	0.05562	0.05642	0.08914	0.09038	0.09694	0.09832	0.18834	0.19148	0.23116	0.27731	0.28192	0.32396	
29.0 	 0.0 	25.0	0.1329 	0.7739 	0.0369 	0.0564 	0.8302 	0.6510	0.04749	0.04815	0.05489	0.05567	0.08807	0.08930	0.09574	0.09709	0.18572	0.18876	0.22780	0.27375	0.27825	0.31968	
30.0 	 0.0 	25.0	0.1310 	0.7659 	0.0423 	0.0608 	0.8267 	0.6592	0.04700	0.04764	0.05430	0.05505	0.08717	0.08839	0.09475	0.09608	0.18363	0.18659	0.22519	0.27086	0.27527	0.31627	
31.0 	 0.0 	25.0	0.1296 	0.7588 	0.0472 	0.0644 	0.8232 	0.6671	0.04657	0.04721	0.05380	0.05454	0.08639	0.08759	0.09389	0.09521	0.18190	0.18480	0.22308	0.26843	0.27277	0.31346	
32.0 	 0.0 	25.0	0.1285 	0.7524 	0.0519 	0.0673 	0.8196 	0.6747	0.04619	0.04682	0.05337	0.05410	0.08568	0.08687	0.09314	0.09444	0.18044	0.18328	0.22135	0.26632	0.27061	0.31110	
33.0 	 0.0 	25.0	0.1277 	0.7464 	0.0562 	0.0697 	0.8161 	0.6819	0.04584	0.04647	0.05299	0.05371	0.08503	0.08622	0.09246	0.09374	0.17917	0.18198	0.21990	0.26447	0.26870	0.30907	
34.0 	 0.0 	25.0	0.1271 	0.7407 	0.0604 	0.0717 	0.8124 	0.6889	0.04553	0.04615	0.05265	0.05336	0.08443	0.08561	0.09183	0.09311	0.17807	0.18083	0.21868	0.26280	0.26700	0.30731	
35.0 	 0.0 	25.0	0.1268 	0.7353 	0.0645 	0.0734 	0.8087 	0.6956	0.04524	0.04586	0.05235	0.05305	0.08387	0.08504	0.09126	0.09252	0.17709	0.17983	0.21765	0.26129	0.26545	0.30577	
36.0 	 0.0 	25.0	0.1266 	0.7301 	0.0685 	0.0749 	0.8050 	0.7021	0.04497	0.04558	0.05207	0.05276	0.08333	0.08450	0.09072	0.09198	0.17622	0.17893	0.21678	0.25991	0.26404	0.30440	
37.0 	 0.0 	25.0	0.1265 	0.7250 	0.0723 	0.0761 	0.8011 	0.7083	0.04471	0.04532	0.05182	0.05250	0.08281	0.08397	0.09021	0.09146	0.17544	0.17812	0.21604	0.25863	0.26273	0.30318	
38.0 	 0.0 	25.0	0.1266 	0.7201 	0.0762 	0.0772 	0.7972 	0.7143	0.04446	0.04507	0.05158	0.05226	0.08231	0.08347	0.08972	0.09096	0.17473	0.17739	0.21541	0.25743	0.26151	0.30208	
39.0 	 0.0 	25.0	0.1268 	0.7151 	0.0800 	0.0781 	0.7932 	0.7202	0.04423	0.04483	0.05136	0.05203	0.08182	0.08297	0.08925	0.09048	0.17408	0.17673	0.21489	0.25631	0.26036	0.30110	
40.0 	 0.0 	25.0	0.1271 	0.7103 	0.0838 	0.0788 	0.7891 	0.7258	0.04400	0.04459	0.05115	0.05182	0.08135	0.08249	0.08880	0.09002	0.17350	0.17612	0.21445	0.25525	0.25928	0.30021	
41.0 	 0.0 	25.0	0.1275 	0.7054 	0.0876 	0.0795 	0.7849 	0.7313	0.04377	0.04436	0.05096	0.05162	0.08087	0.08201	0.08836	0.08958	0.17296	0.17557	0.21410	0.25424	0.25825	0.29940	
42.0 	 0.0 	25.0	0.1280 	0.7005 	0.0915 	0.0800 	0.7805 	0.7367	0.04355	0.04414	0.05077	0.05143	0.08040	0.08154	0.08793	0.08914	0.17246	0.17506	0.21382	0.25327	0.25726	0.29868	
