 0.0 	 0.0 	25.0	0.1170 	0.7255 	0.0292 	0.1283 	0.8538 	0.6322	0.04441	0.04512	0.05098	0.05174	0.08277	0.08418	0.08968	0.09114	0.17283	0.17559	0.20961	0.25789	0.26232	0.29896	
 5.0 	 0.0 	25.0	0.1248 	0.7294 	0.0241 	0.1217 	0.8511 	0.6425	0.04500	0.04572	0.05197	0.05275	0.08354	0.08495	0.09086	0.09233	0.17652	0.17935	0.21533	0.26192	0.26642	0.30501	
10.0 	 0.0 	25.0	0.1343 	0.7333 	0.0207 	0.1117 	0.8450 	0.6635	0.04566	0.04639	0.05314	0.05393	0.08439	0.08579	0.09220	0.09368	0.18092	0.18385	0.22228	0.26660	0.27120	0.31222	
20.0 	 0.0 	25.0	0.1570 	0.7567 	0.0128 	0.0735 	0.8302 	0.6994	0.04799	0.04875	0.05668	0.05757	0.08785	0.08928	0.09688	0.09844	0.19439	0.19778	0.24237	0.28231	0.28737	0.33459	
21.0 	 0.0 	25.0	0.1599 	0.7622 	0.0115 	0.0664 	0.8286 	0.7021	0.04842	0.04919	0.05726	0.05817	0.08855	0.08999	0.09773	0.09931	0.19660	0.20008	0.24547	0.28508	0.29023	0.33827	
22.0 	 0.0 	25.0	0.1630 	0.7693 	0.0100 	0.0577 	0.8270 	0.7047	0.04893	0.04971	0.05795	0.05888	0.08941	0.09086	0.09876	0.10037	0.19920	0.20280	0.24909	0.28839	0.29367	0.34262	
23.0 	 0.0 	25.0	0.1666 	0.7786 	0.0082 	0.0467 	0.8253 	0.7071	0.04959	0.05038	0.05880	0.05976	0.09053	0.09199	0.10008	0.10171	0.20243	0.20618	0.25351	0.29257	0.29801	0.34801	
24.0 	 0.0 	25.0	0.1709 	0.7923 	0.0055 	0.0313 	0.8235 	0.7094	0.05050	0.05132	0.05995	0.06096	0.09213	0.09361	0.10191	0.10359	0.20681	0.21077	0.25940	0.29835	0.30401	0.35532	
25.0 	 0.0 	25.0	0.1782 	0.8218 	0.0000 	0.0000 	0.8218 	0.7116	0.05237	0.05324	0.06222	0.06334	0.09547	0.09700	0.10565	0.10744	0.21543	0.21985	0.27071	0.30999	0.31613	0.36972	
26.0 	 0.0 	25.0	0.1713 	0.7917 	0.0088 	0.0283 	0.8199 	0.7137	0.05049	0.05131	0.05996	0.06097	0.09208	0.09355	0.10189	0.10357	0.20692	0.21089	0.25971	0.29838	0.30404	0.35557	
