 0.0 	 0.0 	25.0	0.0964 	0.7569 	0.0333 	0.1134 	0.8702 	0.2775	0.04493	0.04545	0.05031	0.05087	0.08486	0.08588	0.09049	0.09155	0.16508	0.16707	0.19429	0.25024	0.25342	0.28245	
 5.0 	 0.0 	25.0	0.1038 	0.7600 	0.0289 	0.1072 	0.8672 	0.2799	0.04546	0.04598	0.05123	0.05180	0.08554	0.08656	0.09155	0.09262	0.16849	0.17054	0.19960	0.25396	0.25720	0.28808	
10.0 	 0.0 	25.0	0.1124 	0.7636 	0.0257 	0.0983 	0.8619 	0.2872	0.04607	0.04660	0.05229	0.05288	0.08632	0.08734	0.09279	0.09387	0.17252	0.17465	0.20591	0.25832	0.26163	0.29473	
20.0 	 0.0 	25.0	0.1335 	0.7858 	0.0161 	0.0646 	0.8504 	0.3021	0.04825	0.04882	0.05560	0.05626	0.08958	0.09063	0.09718	0.09833	0.18491	0.18740	0.22420	0.27293	0.27660	0.31530	
21.0 	 0.0 	25.0	0.1363 	0.7909 	0.0144 	0.0584 	0.8493 	0.3035	0.04865	0.04922	0.05615	0.05683	0.09024	0.09129	0.09798	0.09915	0.18696	0.18952	0.22708	0.27550	0.27925	0.31871	
22.0 	 0.0 	25.0	0.1394 	0.7973 	0.0124 	0.0508 	0.8481 	0.3048	0.04914	0.04972	0.05680	0.05750	0.09104	0.09211	0.09895	0.10014	0.18939	0.19204	0.23045	0.27859	0.28243	0.32274	
23.0 	 0.0 	25.0	0.1431 	0.8058 	0.0100 	0.0411 	0.8470 	0.3062	0.04975	0.05035	0.05761	0.05834	0.09208	0.09316	0.10019	0.10141	0.19241	0.19518	0.23458	0.28248	0.28644	0.32776	
24.0 	 0.0 	25.0	0.1476 	0.8182 	0.0066 	0.0276 	0.8458 	0.3075	0.05061	0.05122	0.05871	0.05948	0.09356	0.09465	0.10191	0.10316	0.19652	0.19945	0.24011	0.28784	0.29197	0.33457	
25.0 	 0.0 	25.0	0.1553 	0.8447 	0.0000 	0.0000 	0.8447 	0.3088	0.05234	0.05300	0.06086	0.06171	0.09661	0.09775	0.10538	0.10672	0.20453	0.20783	0.25069	0.29855	0.30307	0.34788	
26.0 	 0.0 	25.0	0.1478 	0.8178 	0.0087 	0.0257 	0.8435 	0.3101	0.05060	0.05121	0.05871	0.05948	0.09352	0.09461	0.10189	0.10314	0.19657	0.19951	0.24028	0.28785	0.29199	0.33471	
27.0 	 0.0 	25.0	0.1436 	0.8047 	0.0140 	0.0377 	0.8423 	0.3114	0.04972	0.05031	0.05762	0.05834	0.09198	0.09305	0.10013	0.10134	0.19254	0.19532	0.23498	0.28249	0.28645	0.32806	
28.0 	 0.0 	25.0	0.1405 	0.7951 	0.0183 	0.0460 	0.8412 	0.3127	0.04908	0.04966	0.05681	0.05751	0.09086	0.09192	0.09885	0.10003	0.18961	0.19228	0.23113	0.27859	0.28243	0.32323	
29.0 	 0.0 	25.0	0.1380 	0.7875 	0.0220 	0.0524 	0.8399 	0.3140	0.04857	0.04914	0.05617	0.05685	0.08997	0.09102	0.09782	0.09899	0.18728	0.18986	0.22807	0.27548	0.27924	0.31940	
